frame,gid,cls,x_m,y_m,conf,speed_ms,cam,time_s,zone
18505,31,gk_away,5.18,33.37,0.607,3.76,?,16.850166354519185,Zona defensiva
18505,40,player_home,11.4,31.73,0.643,1.1,?,16.850166354519185,Zona defensiva
18505,16,player_away,43.18,8.15,0.665,5.45,?,16.850166354519185,Zona media
18505,6,player_home,36.79,27.36,0.806,2.34,?,16.850166354519185,Zona media
18505,17,gk_home,80.89,30.1,0.776,1.51,?,16.850166354519185,Zona ofensiva
18505,36,player_home,22.54,19.59,0.734,6.29,?,16.850166354519185,Zona defensiva
18505,33,player_away,24.31,31.51,0.835,4.27,?,16.850166354519185,Zona defensiva
18505,26,player_away,10.28,41.2,0.647,2.47,?,16.850166354519185,Zona defensiva
18505,4,player_home,45.95,14.47,0.673,2.7,?,16.850166354519185,Zona media
18506,2,player_home,51.24,40.61,0.913,0.73,?,16.883533020567736,Zona media
18506,28,player_home,31.75,49.22,0.81,0.23,?,16.883533020567736,Zona defensiva
18506,13,player_home,50.82,49.33,0.912,0.7,?,16.883533020567736,Zona media
18506,5,player_home,50.79,29.5,0.875,0.98,?,16.883533020567736,Zona media
18506,1,player_home,44.67,39.68,0.893,1.63,?,16.883533020567736,Zona media
18506,19,player_away,35.94,55.97,0.875,0.32,?,16.883533020567736,Zona media
18506,3,player_away,49.07,37.94,0.9,0.73,?,16.883533020567736,Zona media
18506,24,player_away,26.73,57.08,0.858,0.97,?,16.883533020567736,Zona defensiva
18506,22,player_home,26.7,30.52,0.733,1.47,?,16.883533020567736,Zona defensiva
18506,39,player_away,29.32,27.52,0.76,3.06,?,16.883533020567736,Zona defensiva
18506,10,player_away,42.42,42.0,0.88,1.75,?,16.883533020567736,Zona media
18506,31,gk_away,5.33,33.46,0.586,4.78,?,16.883533020567736,Zona defensiva
18506,40,player_home,11.39,31.67,0.624,1.59,?,16.883533020567736,Zona defensiva
18506,16,player_away,43.24,8.33,0.593,5.6,?,16.883533020567736,Zona media
18506,6,player_home,36.79,27.34,0.805,1.21,?,16.883533020567736,Zona media
18506,17,gk_home,80.9,30.16,0.741,1.14,?,16.883533020567736,Zona ofensiva
18506,36,player_home,22.46,19.32,0.701,7.63,?,16.883533020567736,Zona defensiva
18506,33,player_away,24.38,31.57,0.841,3.29,?,16.883533020567736,Zona defensiva
18506,26,player_away,10.18,41.2,0.642,2.69,?,16.883533020567736,Zona defensiva
18506,4,player_home,45.96,14.44,0.666,1.56,?,16.883533020567736,Zona media
18507,2,player_home,51.24,40.59,0.913,0.75,?,16.91689968661629,Zona media
18507,28,player_home,31.76,49.23,0.809,0.35,?,16.91689968661629,Zona defensiva
18507,13,player_home,50.85,49.38,0.894,1.19,?,16.91689968661629,Zona media
18507,5,player_home,50.78,29.43,0.875,1.87,?,16.91689968661629,Zona media
18507,1,player_home,44.68,39.61,0.885,1.9,?,16.91689968661629,Zona media
18507,19,player_away,35.94,55.95,0.886,0.39,?,16.91689968661629,Zona media
18507,3,player_away,49.09,37.98,0.896,0.72,?,16.91689968661629,Zona media
18507,24,player_away,26.75,57.09,0.862,0.83,?,16.91689968661629,Zona defensiva
18507,22,player_home,26.74,30.55,0.728,1.52,?,16.91689968661629,Zona defensiva
18507,39,player_away,29.28,27.42,0.756,1.18,?,16.91689968661629,Zona defensiva
18507,10,player_away,42.45,42.05,0.887,1.91,?,16.91689968661629,Zona media
18507,31,gk_away,5.46,33.55,0.589,4.73,?,16.91689968661629,Zona defensiva
18507,40,player_home,11.39,31.61,0.604,1.75,?,16.91689968661629,Zona defensiva
18507,6,player_home,36.79,27.31,0.804,1.07,?,16.91689968661629,Zona media
18507,17,gk_home,80.89,30.25,0.741,1.97,?,16.91689968661629,Zona ofensiva
18507,36,player_home,22.49,19.24,0.606,4.13,?,16.91689968661629,Zona defensiva
18507,33,player_away,24.38,31.55,0.841,0.95,?,16.91689968661629,Zona defensiva
18507,26,player_away,10.21,41.28,0.663,1.6,?,16.91689968661629,Zona defensiva
18507,4,player_home,46.0,14.54,0.722,1.83,?,16.91689968661629,Zona media
18508,2,player_home,51.23,40.52,0.912,1.58,?,16.950266352664844,Zona media
18508,28,player_home,31.78,49.23,0.8,0.47,?,16.950266352664844,Zona defensiva
18508,13,player_home,50.88,49.45,0.915,1.95,?,16.950266352664844,Zona media
18508,5,player_home,50.77,29.33,0.874,2.65,?,16.950266352664844,Zona media
18508,1,player_home,44.69,39.55,0.877,1.98,?,16.950266352664844,Zona media
18508,19,player_away,35.99,55.97,0.893,1.18,?,16.950266352664844,Zona media
18508,3,player_away,49.1,38.0,0.89,0.82,?,16.950266352664844,Zona media
18508,24,player_away,26.76,57.1,0.864,0.41,?,16.950266352664844,Zona defensiva
18508,22,player_home,26.75,30.54,0.725,0.65,?,16.950266352664844,Zona defensiva
18508,39,player_away,29.22,27.29,0.76,3.16,?,16.950266352664844,Zona defensiva
18508,10,player_away,42.49,42.12,0.884,2.11,?,16.950266352664844,Zona media
18508,31,gk_away,5.58,33.62,0.565,4.3,?,16.950266352664844,Zona defensiva
18508,40,player_home,11.48,31.62,0.574,1.72,?,16.950266352664844,Zona defensiva
18508,6,player_home,36.79,27.27,0.796,1.07,?,16.950266352664844,Zona media
18508,17,gk_home,80.85,30.35,0.751,2.85,?,16.950266352664844,Zona ofensiva
18508,33,player_away,24.35,31.47,0.836,1.59,?,16.950266352664844,Zona defensiva
18508,26,player_away,10.25,41.35,0.663,2.16,?,16.950266352664844,Zona defensiva
18508,4,player_home,46.05,14.69,0.785,3.71,?,16.950266352664844,Zona media
18508,41,player_away,22.39,12.3,0.609,7.24,?,16.950266352664844,Zona defensiva
18508,16,player_away,43.33,8.33,0.527,1.39,?,16.950266352664844,Zona media
18509,2,player_home,51.22,40.41,0.913,2.74,?,16.983633018713395,Zona media
18509,28,player_home,31.79,49.24,0.801,0.49,?,16.983633018713395,Zona defensiva
18509,13,player_home,50.92,49.49,0.917,1.59,?,16.983633018713395,Zona media
18509,5,player_home,50.76,29.25,0.877,2.51,?,16.983633018713395,Zona media
18509,1,player_home,44.72,39.54,0.539,1.19,?,16.983633018713395,Zona media
18509,19,player_away,36.07,56.03,0.895,2.21,?,16.983633018713395,Zona media
18509,3,player_away,49.1,37.91,0.883,1.63,?,16.983633018713395,Zona media
18509,24,player_away,26.76,57.1,0.854,0.2,?,16.983633018713395,Zona defensiva
18509,22,player_home,26.77,30.56,0.723,0.76,?,16.983633018713395,Zona defensiva
18509,39,player_away,29.18,27.18,0.751,3.42,?,16.983633018713395,Zona defensiva
18509,10,player_away,42.52,42.17,0.891,1.86,?,16.983633018713395,Zona media
18509,31,gk_away,5.69,33.68,0.526,3.87,?,16.983633018713395,Zona defensiva
18509,40,player_home,11.58,31.66,0.585,2.71,?,16.983633018713395,Zona defensiva
18509,6,player_home,36.82,27.29,0.784,0.5,?,16.983633018713395,Zona media
18509,17,gk_home,80.85,30.39,0.741,1.69,?,16.983633018713395,Zona ofensiva
18509,33,player_away,24.27,31.31,0.82,4.04,?,16.983633018713395,Zona defensiva
18509,26,player_away,10.32,41.43,0.628,2.72,?,16.983633018713395,Zona defensiva
18509,4,player_home,46.08,14.74,0.806,2.47,?,16.983633018713395,Zona media
18509,41,player_away,22.41,12.3,0.659,2.52,?,16.983633018713395,Zona defensiva
18509,16,player_away,43.35,8.2,0.642,2.67,?,16.983633018713395,Zona media
18510,2,player_home,51.2,40.33,0.914,2.6,?,17.01699968476195,Zona media
18510,28,player_home,31.83,49.28,0.814,1.17,?,17.01699968476195,Zona defensiva
18510,13,player_home,50.94,49.52,0.915,1.46,?,17.01699968476195,Zona media
18510,5,player_home,50.74,29.19,0.869,1.93,?,17.01699968476195,Zona media
18510,1,player_home,44.79,39.63,0.725,2.23,?,17.01699968476195,Zona media
18510,19,player_away,36.15,56.1,0.898,2.97,?,17.01699968476195,Zona media
18510,24,player_away,26.75,57.09,0.852,0.27,?,17.01699968476195,Zona defensiva
18510,22,player_home,26.79,30.55,0.721,0.6,?,17.01699968476195,Zona defensiva
18510,39,player_away,29.17,27.12,0.722,2.34,?,17.01699968476195,Zona defensiva
18510,10,player_away,42.53,42.18,0.892,1.04,?,17.01699968476195,Zona media
18510,40,player_home,11.61,31.63,0.53,1.45,?,17.01699968476195,Zona defensiva
18510,6,player_home,36.84,27.3,0.78,0.73,?,17.01699968476195,Zona media
18510,17,gk_home,80.93,30.33,0.744,1.54,?,17.01699968476195,Zona ofensiva
18510,33,player_away,24.29,31.27,0.797,2.02,?,17.01699968476195,Zona defensiva
18510,26,player_away,10.47,41.57,0.673,5.06,?,17.01699968476195,Zona defensiva
18510,4,player_home,46.12,14.76,0.801,1.59,?,17.01699968476195,Zona media
18510,41,player_away,22.23,11.94,0.662,7.05,?,17.01699968476195,Zona defensiva
18511,2,player_home,51.2,40.31,0.916,1.22,?,17.050366350810503,Zona media
18511,28,player_home,31.87,49.31,0.802,1.36,?,17.050366350810503,Zona defensiva
18511,13,player_home,50.97,49.6,0.916,2.06,?,17.050366350810503,Zona media
18511,5,player_home,50.73,29.15,0.871,1.49,?,17.050366350810503,Zona media
18511,1,player_home,44.72,39.3,0.819,6.2,?,17.050366350810503,Zona media
18511,19,player_away,36.25,56.2,0.897,3.71,?,17.050366350810503,Zona media
18511,24,player_away,26.74,57.07,0.85,0.53,?,17.050366350810503,Zona defensiva
18511,22,player_home,26.8,30.53,0.722,0.48,?,17.050366350810503,Zona defensiva
18511,39,player_away,29.15,27.06,0.713,2.17,?,17.050366350810503,Zona defensiva
18511,10,player_away,42.54,42.19,0.891,0.58,?,17.050366350810503,Zona media
18511,6,player_home,36.88,27.34,0.775,1.23,?,17.050366350810503,Zona media
18511,17,gk_home,81.04,30.2,0.767,3.87,?,17.050366350810503,Zona ofensiva
18511,33,player_away,24.34,31.25,0.785,1.35,?,17.050366350810503,Zona defensiva
18511,26,player_away,10.54,41.65,0.688,3.78,?,17.050366350810503,Zona defensiva
18511,4,player_home,46.16,14.84,0.805,2.26,?,17.050366350810503,Zona media
18511,41,player_away,22.12,11.69,0.649,7.91,?,17.050366350810503,Zona defensiva
18511,3,player_away,49.03,37.43,0.853,7.08,?,17.050366350810503,Zona media
18512,2,player_home,51.19,40.26,0.914,1.51,?,17.083733016859053,Zona media
18512,28,player_home,31.89,49.33,0.801,1.01,?,17.083733016859053,Zona defensiva
18512,13,player_home,50.99,49.67,0.919,2.22,?,17.083733016859053,Zona media
18512,5,player_home,50.72,29.08,0.876,1.93,?,17.083733016859053,Zona media
18512,1,player_home,44.76,39.28,0.822,2.5,?,17.083733016859053,Zona media
18512,19,player_away,36.33,56.28,0.899,3.55,?,17.083733016859053,Zona media
18512,24,player_away,26.77,57.06,0.853,0.56,?,17.083733016859053,Zona defensiva
18512,22,player_home,26.79,30.5,0.729,0.7,?,17.083733016859053,Zona defensiva
18512,39,player_away,29.13,26.97,0.687,2.42,?,17.083733016859053,Zona defensiva
18512,10,player_away,42.55,42.2,0.886,0.38,?,17.083733016859053,Zona media
18512,6,player_home,36.9,27.35,0.78,0.87,?,17.083733016859053,Zona media
18512,17,gk_home,81.09,30.16,0.734,2.53,?,17.083733016859053,Zona ofensiva
18512,33,player_away,24.37,31.21,0.742,1.51,?,17.083733016859053,Zona defensiva
18512,26,player_away,10.43,41.6,0.718,1.41,?,17.083733016859053,Zona defensiva
18512,4,player_home,46.18,14.87,0.819,1.61,?,17.083733016859053,Zona media
18512,41,gk_home,22.12,11.67,0.657,2.95,?,17.083733016859053,Zona defensiva
18512,3,player_away,49.0,37.18,0.854,7.27,?,17.083733016859053,Zona media
18512,16,player_away,43.43,7.71,0.584,5.19,?,17.083733016859053,Zona media
18513,2,player_home,51.16,40.13,0.912,3.12,?,17.117099682907607,Zona media
18513,28,player_home,31.89,49.33,0.811,0.47,?,17.117099682907607,Zona defensiva
18513,13,player_home,51.02,49.76,0.914,2.49,?,17.117099682907607,Zona media
18513,5,player_home,50.72,29.02,0.876,1.81,?,17.117099682907607,Zona media
18513,1,player_home,44.81,39.36,0.795,1.54,?,17.117099682907607,Zona media
18513,19,player_away,36.42,56.37,0.892,3.73,?,17.117099682907607,Zona media
18513,24,player_away,26.83,57.05,0.864,1.33,?,17.117099682907607,Zona defensiva
18513,39,player_away,29.1,26.89,0.678,2.52,?,17.117099682907607,Zona defensiva
18513,10,player_away,42.56,42.2,0.888,0.39,?,17.117099682907607,Zona media
18513,6,player_home,36.91,27.35,0.785,0.6,?,17.117099682907607,Zona media
18513,17,gk_home,81.07,30.22,0.739,0.64,?,17.117099682907607,Zona ofensiva
18513,33,player_away,24.4,31.18,0.737,1.34,?,17.117099682907607,Zona defensiva
18513,26,player_away,10.38,41.6,0.729,1.44,?,17.117099682907607,Zona defensiva
18513,4,player_home,46.18,14.83,0.838,0.43,?,17.117099682907607,Zona media
18513,41,gk_home,22.24,11.84,0.66,3.18,?,17.117099682907607,Zona defensiva
18513,3,player_away,48.98,36.96,0.853,6.89,?,17.117099682907607,Zona media
18513,36,player_home,22.92,19.3,0.638,3.2,?,17.117099682907607,Zona defensiva
18514,2,player_home,51.12,39.93,0.907,5.07,?,17.15046634895616,Zona media
18514,28,player_home,31.88,49.31,0.821,0.36,?,17.15046634895616,Zona defensiva
18514,13,player_home,51.04,49.79,0.904,1.66,?,17.15046634895616,Zona media
18514,5,player_home,50.71,29.0,0.868,1.06,?,17.15046634895616,Zona media
18514,1,player_home,44.88,39.44,0.754,2.44,?,17.15046634895616,Zona media
18514,19,player_away,36.47,56.42,0.895,2.62,?,17.15046634895616,Zona media
18514,24,player_away,26.92,57.05,0.824,2.29,?,17.15046634895616,Zona defensiva
18514,39,player_away,29.07,26.81,0.664,2.56,?,17.15046634895616,Zona defensiva
18514,10,player_away,42.57,42.2,0.887,0.32,?,17.15046634895616,Zona media
18514,6,player_home,36.92,27.32,0.792,0.59,?,17.15046634895616,Zona media
18514,17,gk_home,81.06,30.27,0.743,1.19,?,17.15046634895616,Zona ofensiva
18514,33,player_away,24.48,31.22,0.736,1.9,?,17.15046634895616,Zona defensiva
18514,26,player_away,10.33,41.59,0.727,1.43,?,17.15046634895616,Zona defensiva
18514,4,player_home,46.18,14.77,0.831,1.36,?,17.15046634895616,Zona media
18514,41,gk_home,22.36,12.0,0.677,5.01,?,17.15046634895616,Zona defensiva
18514,3,player_away,49.01,36.94,0.85,2.71,?,17.15046634895616,Zona media
18514,36,player_home,23.04,19.4,0.75,4.33,?,17.15046634895616,Zona defensiva
18515,2,player_home,51.1,39.81,0.907,4.16,?,17.183833015004712,Zona media
18515,28,player_home,31.85,49.28,0.823,0.83,?,17.183833015004712,Zona defensiva
18515,13,player_home,51.06,49.78,0.894,0.67,?,17.183833015004712,Zona media
18515,5,player_home,50.7,28.96,0.864,1.14,?,17.183833015004712,Zona media
18515,1,player_home,44.92,39.47,0.775,1.88,?,17.183833015004712,Zona media
18515,19,player_away,36.53,56.47,0.896,2.36,?,17.183833015004712,Zona media
18515,24,player_away,26.98,57.03,0.711,2.09,?,17.183833015004712,Zona defensiva
18515,39,player_away,29.01,26.69,0.66,3.59,?,17.183833015004712,Zona defensiva
18515,10,player_away,42.58,42.19,0.882,0.32,?,17.183833015004712,Zona media
18515,6,player_home,36.93,27.29,0.789,0.91,?,17.183833015004712,Zona media
18515,17,gk_home,81.21,30.08,0.721,4.5,?,17.183833015004712,Zona ofensiva
18515,33,player_away,24.51,31.2,0.74,1.2,?,17.183833015004712,Zona defensiva
18515,26,player_away,10.28,41.58,0.735,1.62,?,17.183833015004712,Zona defensiva
18515,4,player_home,46.18,14.69,0.827,2.04,?,17.183833015004712,Zona media
18515,41,gk_home,22.39,12.01,0.663,2.31,?,17.183833015004712,Zona defensiva
18515,3,player_away,49.04,36.92,0.841,1.57,?,17.183833015004712,Zona media
18515,36,player_home,23.15,19.47,0.742,3.93,?,17.183833015004712,Zona defensiva
18515,16,player_away,43.56,7.59,0.662,1.59,?,17.183833015004712,Zona media
18516,2,player_home,51.08,39.72,0.907,3.21,?,17.217199681053266,Zona media
18516,28,player_home,31.83,49.26,0.832,0.92,?,17.217199681053266,Zona defensiva
18516,13,player_home,51.08,49.74,0.913,1.0,?,17.217199681053266,Zona media
18516,5,player_home,50.7,28.96,0.86,0.46,?,17.217199681053266,Zona media
18516,1,player_home,44.94,39.47,0.831,0.96,?,17.217199681053266,Zona media
18516,19,player_away,36.57,56.49,0.896,1.8,?,17.217199681053266,Zona media
18516,39,player_away,28.96,26.59,0.575,3.43,?,17.217199681053266,Zona defensiva
18516,10,player_away,42.58,42.17,0.882,0.41,?,17.217199681053266,Zona media
18516,6,player_home,36.98,27.36,0.792,1.6,?,17.217199681053266,Zona media
18516,17,gk_home,81.28,30.04,0.672,3.17,?,17.217199681053266,Zona ofensiva
18516,33,player_away,24.55,31.21,0.734,1.19,?,17.217199681053266,Zona defensiva
18516,26,player_away,10.31,41.63,0.703,0.91,?,17.217199681053266,Zona defensiva
18516,4,player_home,46.2,14.66,0.821,1.4,?,17.217199681053266,Zona media
18516,41,gk_home,22.43,12.04,0.653,1.66,?,17.217199681053266,Zona defensiva
18516,3,player_away,49.09,37.01,0.866,1.88,?,17.217199681053266,Zona media
18516,36,player_home,23.22,19.49,0.711,2.82,?,17.217199681053266,Zona defensiva
18516,16,player_away,43.59,7.51,0.707,2.24,?,17.217199681053266,Zona media
18517,2,player_home,51.07,39.68,0.904,1.81,?,17.25056634710182,Zona media
18517,28,player_home,31.8,49.22,0.836,1.17,?,17.25056634710182,Zona defensiva
18517,13,player_home,51.1,49.69,0.925,1.28,?,17.25056634710182,Zona media
18517,5,player_home,50.7,28.96,0.856,0.19,?,17.25056634710182,Zona media
18517,1,player_home,44.95,39.43,0.876,0.79,?,17.25056634710182,Zona media
18517,19,player_away,36.62,56.53,0.901,1.98,?,17.25056634710182,Zona media
18517,39,player_away,28.98,26.6,0.522,0.71,?,17.25056634710182,Zona defensiva
18517,10,player_away,42.58,42.16,0.887,0.34,?,17.25056634710182,Zona media
18517,6,player_home,37.03,27.43,0.794,2.24,?,17.25056634710182,Zona media
18517,33,player_away,24.51,31.11,0.735,1.89,?,17.25056634710182,Zona defensiva
18517,26,player_away,10.38,41.7,0.66,2.24,?,17.25056634710182,Zona defensiva
18517,4,player_home,46.22,14.63,0.802,1.19,?,17.25056634710182,Zona media
18517,41,gk_home,22.47,12.03,0.634,1.22,?,17.25056634710182,Zona defensiva
18517,3,player_away,49.12,37.08,0.872,2.1,?,17.25056634710182,Zona media
18517,36,player_home,23.26,19.45,0.688,1.69,?,17.25056634710182,Zona defensiva
18517,16,player_away,43.62,7.47,0.706,1.63,?,17.25056634710182,Zona media
18517,40,player_home,12.06,31.8,0.558,2.33,?,17.25056634710182,Zona defensiva
18517,24,player_away,27.14,57.07,0.71,2.38,?,17.25056634710182,Zona defensiva
18518,2,player_home,51.07,39.69,0.905,0.41,?,17.28393301315037,Zona media
18518,28,player_home,31.79,49.2,0.84,1.01,?,17.28393301315037,Zona defensiva
18518,13,player_home,51.12,49.68,0.926,0.88,?,17.28393301315037,Zona media
18518,5,player_home,50.7,28.98,0.851,0.46,?,17.28393301315037,Zona media
18518,1,player_home,44.96,39.41,0.881,0.8,?,17.28393301315037,Zona media
18518,19,player_away,36.65,56.54,0.903,1.16,?,17.28393301315037,Zona media
18518,10,player_away,42.58,42.15,0.893,0.26,?,17.28393301315037,Zona media
18518,6,player_home,37.06,27.44,0.793,1.33,?,17.28393301315037,Zona media
18518,33,player_away,24.45,30.99,0.746,3.37,?,17.28393301315037,Zona defensiva
18518,26,player_away,10.47,41.78,0.674,3.01,?,17.28393301315037,Zona defensiva
18518,4,player_home,46.25,14.61,0.783,1.06,?,17.28393301315037,Zona media
18518,41,gk_home,22.55,12.07,0.642,2.19,?,17.28393301315037,Zona defensiva
18518,3,player_away,49.13,37.06,0.847,0.63,?,17.28393301315037,Zona media
18518,36,player_home,23.31,19.44,0.664,1.6,?,17.28393301315037,Zona defensiva
18518,16,player_away,43.67,7.49,0.668,1.27,?,17.28393301315037,Zona media
18518,40,player_home,12.07,31.78,0.579,0.74,?,17.28393301315037,Zona defensiva
18518,24,player_away,27.17,57.08,0.763,1.53,?,17.28393301315037,Zona defensiva
18518,17,gk_home,81.44,30.05,0.711,2.33,?,17.28393301315037,Zona ofensiva
18519,2,player_home,51.07,39.72,0.904,0.46,?,17.317299679198925,Zona media
18519,28,player_home,31.78,49.18,0.845,0.69,?,17.317299679198925,Zona defensiva
18519,13,player_home,51.14,49.71,0.919,0.83,?,17.317299679198925,Zona media
18519,5,player_home,50.71,29.03,0.849,1.13,?,17.317299679198925,Zona media
18519,1,player_home,44.98,39.39,0.881,0.79,?,17.317299679198925,Zona media
18519,19,player_away,36.65,56.53,0.905,0.41,?,17.317299679198925,Zona media
18519,10,player_away,42.59,42.14,0.894,0.38,?,17.317299679198925,Zona media
18519,6,player_home,37.07,27.43,0.797,0.49,?,17.317299679198925,Zona media
18519,33,player_away,24.41,30.88,0.745,3.49,?,17.317299679198925,Zona defensiva
18519,26,player_away,10.47,41.82,0.631,1.65,?,17.317299679198925,Zona defensiva
